result_dir,summary_csv,benchmark_name,experiment_key,experiment_name,problem_kind,job_index,repeat,run_dir,problem,number_of_variables,number_of_eval,population_size,offspring_population_size,number_of_islands,topology,migrant_selection_strategy,migrant_acceptation_strategy,migration_interval,number_of_emigrants,island_result_count,best_final,mean_final,median_final,worst_final,std_final,mean_minus_median,outlier_count_robust,outlier_values_robust,winner_island,winner_reached_count,reported_average_result,reported_best_result,curve_file_count,first_step,last_step,global_best_start,global_best_end,global_best_improvement,first_step_global_best_le_1,first_step_global_best_le_0.1,first_step_global_best_le_0.01,convergence_start_best,convergence_end_best,convergence_improvement,convergence_eval_min,convergence_eval_max,auc_global_best_so_far,mean_global_best_so_far,best_at_25pct_budget,best_at_50pct_budget,best_at_75pct_budget,best_at_100pct_budget,eval_to_final_best,eval_to_25pct_improvement,eval_to_50pct_improvement,eval_to_75pct_improvement,eval_to_90pct_improvement,topology_edge_count_directed,topology_self_loops,topology_density_directed_no_self,topology_min_out_degree,topology_max_out_degree,topology_avg_out_degree,topology_min_in_degree,topology_max_in_degree,topology_avg_in_degree,topology_weak_component_count,topology_weak_component_sizes
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0076_more_continuous_c07_griewank_ring_12_maxDistance_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0076_more_continuous_c07_griewank_ring_12_maxDistance_r1/summary.csv,more_continuous_c07_griewank_ring_12_maxDistance_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,76,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c07_30/j0076 12mr-co20ilu2,c07_griewank,30,1000,16,4,12,ring,maxDistance,plain,20,2,12,708.4480300499866,772.4074558289032,725.6465224604974,988.4766539374863,89.82872922496442,46.760933368405745,2,912.810629646;988.476653937,1,1,772.4074558289032,708.4480300499866,12,1,246,1460.2385622239935,708.4480300499866,751.7905321740069,,,,1460.2385622239935,708.4480300499866,751.7905321740069,20.0,1000.0,773211.9349060883,788.991770312335,784.1066464659448,734.3681291589168,717.0874867539735,708.4480300499866,984.0,36.0,72.0,160.0,272.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0077_more_continuous_c07_griewank_torus_12_random_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0077_more_continuous_c07_griewank_torus_12_random_r1/summary.csv,more_continuous_c07_griewank_torus_12_random_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,77,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c07_30/j0077 12rt-co20ilu2,c07_griewank,30,1000,16,4,12,torus,random,plain,20,2,12,701.632174371663,702.3829712058653,702.3312304050288,703.527343642402,0.6076681763859523,0.05174080083645549,0,,4,1,702.3829712058653,701.632174371663,12,1,246,1480.3091335773188,701.632174371663,778.6769592056557,,,,1480.3091335773188,701.632174371663,778.6769592056557,20.0,1000.0,767355.3450467011,783.0156582109196,804.4330911227833,718.2259915258473,704.6316109955362,701.632174371663,976.0,56.0,84.0,132.0,288.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0078_more_continuous_c07_griewank_torus_12_best_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0078_more_continuous_c07_griewank_torus_12_best_r1/summary.csv,more_continuous_c07_griewank_torus_12_best_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,78,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c07_30/j0078 12bt-co20ilu2,c07_griewank,30,1000,16,4,12,torus,best,plain,20,2,12,701.1930762904792,701.5374269344886,701.3222949849619,702.7510785324894,0.4327024292885254,0.21513194952672166,1,702.751078532,5,1,701.5374269344886,701.1930762904792,12,1,246,1370.4380928085768,701.1930762904792,669.2450165180976,,,,1370.4380928085768,701.1930762904792,669.2450165180976,20.0,1000.0,740062.6542865997,755.1659737618364,752.4427172570201,709.3451422793611,702.0583105978345,701.1930762904792,996.0,32.0,56.0,112.0,240.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0079_more_continuous_c07_griewank_torus_12_worst_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0079_more_continuous_c07_griewank_torus_12_worst_r1/summary.csv,more_continuous_c07_griewank_torus_12_worst_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,79,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c07_30/j0079 12wt-co20ilu2,c07_griewank,30,1000,16,4,12,torus,worst,plain,20,2,12,705.1837150327594,707.500807126674,707.5892630466303,709.0278826944141,1.1558931957208598,-0.0884559199563455,0,,0,1,707.500807126674,705.1837150327594,12,1,246,1448.4477934409952,705.1837150327594,743.2640784082357,,,,1448.4477934409952,705.1837150327594,743.2640784082357,20.0,1000.0,771806.5930459878,787.5577480061099,772.7740093130566,730.9183767903684,711.0883538176066,705.1837150327594,992.0,56.0,88.0,136.0,244.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0080_more_continuous_c07_griewank_torus_12_maxDistance_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0080_more_continuous_c07_griewank_torus_12_maxDistance_r1/summary.csv,more_continuous_c07_griewank_torus_12_maxDistance_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,80,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c07_30/j0080 12mt-co20ilu2,c07_griewank,30,1000,16,4,12,torus,maxDistance,plain,20,2,12,701.4829237016011,702.2486708296184,702.0638446890165,704.4384102259262,0.7472318057314126,0.18482614060189917,1,704.438410226,0,1,702.2486708296184,701.4829237016011,12,1,246,1633.054949431968,701.4829237016011,931.5720257303669,,,,1633.054949431968,701.4829237016011,931.5720257303669,20.0,1000.0,764322.9361567097,779.9213634252139,771.7775426943144,718.9904670060681,703.5053529315278,701.4829237016011,1000.0,28.0,44.0,124.0,232.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0081_more_continuous_c07_griewank_complete_12_random_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0081_more_continuous_c07_griewank_complete_12_random_r1/summary.csv,more_continuous_c07_griewank_complete_12_random_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,81,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c07_30/j0081 12rc-co20ilu2,c07_griewank,30,1000,16,4,12,complete,random,plain,20,2,12,701.5493794346795,702.0160645322934,701.8031160950095,703.8206660124675,0.6049842484906203,0.21294843728389878,3,702.489419399;703.820666012;702.294702364,5,1,702.0160645322934,701.5493794346795,12,1,246,1480.1133477631947,701.5493794346795,778.5639683285152,,,,1480.1133477631947,701.5493794346795,778.5639683285152,20.0,1000.0,756996.9004228624,772.4458167580228,766.9166768097057,716.0585112573812,705.6377493927304,701.5493794346795,1000.0,40.0,64.0,128.0,236.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0082_more_continuous_c07_griewank_complete_12_best_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0082_more_continuous_c07_griewank_complete_12_best_r1/summary.csv,more_continuous_c07_griewank_complete_12_best_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,82,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c07_30/j0082 12bc-co20ilu2,c07_griewank,30,1000,16,4,12,complete,best,plain,20,2,12,701.0727772936015,701.1905471539982,701.1229152429097,701.5395405762775,0.13104438880333516,0.06763191108848332,1,701.539540576,5,1,701.1905471539982,701.0727772936015,12,1,246,1501.7797185139652,701.0727772936015,800.7069412203638,,,,1501.7797185139652,701.0727772936015,800.7069412203638,20.0,1000.0,728662.3665251479,743.5330270664775,730.8773101042121,704.2556206082984,701.2057107352239,701.0727772936015,996.0,36.0,52.0,80.0,152.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0083_more_continuous_c07_griewank_complete_12_worst_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0083_more_continuous_c07_griewank_complete_12_worst_r1/summary.csv,more_continuous_c07_griewank_complete_12_worst_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,83,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c07_30/j0083 12wc-co20ilu2,c07_griewank,30,1000,16,4,12,complete,worst,plain,20,2,12,701.5505843603363,702.44366769903,702.1993326681895,704.101608063273,0.7601865333509459,0.2443350308404888,0,,2,1,702.44366769903,701.5505843603363,12,1,246,1532.0689672922724,701.5505843603363,830.5183829319361,,,,1532.0689672922724,701.5505843603363,830.5183829319361,20.0,1000.0,768176.5469346287,783.8536193210498,796.8177438395642,714.7715887718962,704.0303107139506,701.5505843603363,992.0,48.0,64.0,148.0,252.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0084_more_continuous_c07_griewank_complete_12_maxDistance_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0084_more_continuous_c07_griewank_complete_12_maxDistance_r1/summary.csv,more_continuous_c07_griewank_complete_12_maxDistance_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,84,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c07_30/j0084 12mc-co20ilu2,c07_griewank,30,1000,16,4,12,complete,maxDistance,plain,20,2,12,701.3981574498393,701.8434514175267,701.6841750205137,702.4086856728245,0.39469798453085475,0.15927639701294538,0,,1,1,701.8434514175267,701.3981574498393,12,1,246,1510.942368003473,701.3981574498393,809.5442105536335,,,,1510.942368003473,701.3981574498393,809.5442105536335,20.0,1000.0,761157.813049068,776.6916459684367,769.1896528523594,715.7815304866083,704.1698848306414,701.3981574498393,996.0,52.0,80.0,136.0,240.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0085_more_continuous_c08_rastrigin_ring_12_random_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0085_more_continuous_c08_rastrigin_ring_12_random_r1/summary.csv,more_continuous_c08_rastrigin_ring_12_random_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,85,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c08_30/j0085 12rr-co20ilu2,c08_rastrigin,30,1000,16,4,12,ring,random,plain,20,2,12,839.2461120859301,888.8676352811159,854.2311508963935,1025.5658799634064,57.720293226585696,34.636484384722394,1,1025.56587996,0,1,888.8676352811159,839.2461120859301,12,1,246,1299.6073368198195,839.2461120859301,460.36122473388934,,,,1299.6073368198195,839.2461120859301,460.36122473388934,20.0,1000.0,899527.7095153404,917.8854178727963,964.1276251946687,861.2839179438255,843.787227795228,839.2461120859301,1000.0,52.0,140.0,280.0,400.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0086_more_continuous_c08_rastrigin_ring_12_best_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0086_more_continuous_c08_rastrigin_ring_12_best_r1/summary.csv,more_continuous_c08_rastrigin_ring_12_best_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,86,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c08_30/j0086 12br-co20ilu2,c08_rastrigin,30,1000,16,4,12,ring,best,plain,20,2,12,810.3622656352645,853.0682682768401,826.6049773919113,961.2992122725269,46.63110303646859,26.46329088492871,1,961.299212273,1,1,853.0682682768401,810.3622656352645,12,1,246,1326.9135377902185,810.3622656352645,516.551272154954,,,,1326.9135377902185,810.3622656352645,516.551272154954,20.0,1000.0,863316.1288820764,880.9348253898738,900.4916080017495,836.8881979540499,814.7750315506458,810.3622656352645,992.0,56.0,96.0,212.0,356.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0087_more_continuous_c08_rastrigin_ring_12_worst_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0087_more_continuous_c08_rastrigin_ring_12_worst_r1/summary.csv,more_continuous_c08_rastrigin_ring_12_worst_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,87,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c08_30/j0087 12wr-co20ilu2,c08_rastrigin,30,1000,16,4,12,ring,worst,plain,20,2,12,835.2920299530555,872.7216408531762,867.0661413230957,942.2432556186473,35.5396418666338,5.655499530080419,0,,1,1,872.7216408531762,835.2920299530555,12,1,246,1326.089009145747,835.2920299530555,490.79697919269154,,,,1326.089009145747,835.2920299530555,490.79697919269154,20.0,1000.0,910078.986779455,928.6520273259745,1008.0962858901855,874.2833475212217,851.3993320484202,835.2920299530555,972.0,44.0,160.0,280.0,464.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0088_more_continuous_c08_rastrigin_ring_12_maxDistance_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0088_more_continuous_c08_rastrigin_ring_12_maxDistance_r1/summary.csv,more_continuous_c08_rastrigin_ring_12_maxDistance_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,88,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c08_30/j0088 12mr-co20ilu2,c08_rastrigin,30,1000,16,4,12,ring,maxDistance,plain,20,2,12,843.6565669144873,889.2558168185859,871.4095090850535,1026.4131431146295,51.69781562077774,17.8463077335324,1,1026.41314311,0,1,889.2558168185859,843.6565669144873,12,1,246,1263.424461652146,843.6565669144873,419.7678947376587,,,,1263.424461652146,843.6565669144873,419.7678947376587,20.0,1000.0,919453.0826762085,938.2174313022535,993.0747448497893,891.1542067830017,854.210902156844,843.6565669144873,1000.0,100.0,156.0,348.0,508.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0089_more_continuous_c08_rastrigin_torus_12_random_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0089_more_continuous_c08_rastrigin_torus_12_random_r1/summary.csv,more_continuous_c08_rastrigin_torus_12_random_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,89,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c08_30/j0089 12rt-co20ilu2,c08_rastrigin,30,1000,16,4,12,torus,random,plain,20,2,12,818.6051086151505,820.1925533419205,819.6877009050377,823.5343980564375,1.3994452008718956,0.5048524368828566,0,,8,1,820.1925533419205,818.6051086151505,12,1,246,1315.7792853366718,818.6051086151505,497.17417672152135,,,,1315.7792853366718,818.6051086151505,497.17417672152135,20.0,1000.0,880201.9314761724,898.165236200176,946.024824649425,848.7327215555166,827.0790480954855,818.6051086151505,964.0,52.0,112.0,252.0,432.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0090_more_continuous_c08_rastrigin_torus_12_best_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0090_more_continuous_c08_rastrigin_torus_12_best_r1/summary.csv,more_continuous_c08_rastrigin_torus_12_best_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,90,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c08_30/j0090 12bt-co20ilu2,c08_rastrigin,30,1000,16,4,12,torus,best,plain,20,2,12,814.0526902773604,814.4613242754925,814.3681355618224,815.1989001062716,0.3764952044013629,0.09318871367008796,0,,8,2,814.4613242754925,814.0526902773604,12,1,246,1288.1356740990386,814.0526902773604,474.0829838216782,,,,1288.1356740990386,814.0526902773604,474.0829838216782,20.0,1000.0,857906.2362470968,875.4145267827519,888.5283596022477,825.2701617459239,815.1941600772126,814.0526902773604,972.0,52.0,108.0,212.0,308.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0091_more_continuous_c08_rastrigin_torus_12_worst_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0091_more_continuous_c08_rastrigin_torus_12_worst_r1/summary.csv,more_continuous_c08_rastrigin_torus_12_worst_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,91,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c08_30/j0091 12wt-co20ilu2,c08_rastrigin,30,1000,16,4,12,torus,worst,plain,20,2,12,816.1633128100946,822.882346892155,822.1298543535886,834.6990303077897,5.05263834286433,0.7524925385664574,0,,7,1,822.882346892155,816.1633128100946,12,1,246,1219.529782240084,816.1633128100946,403.36646942998937,,,,1219.529782240084,816.1633128100946,403.36646942998937,20.0,1000.0,881806.6530220038,899.80270716531,937.0038667869629,854.5080298278708,821.9947913942473,816.1633128100946,992.0,96.0,172.0,336.0,484.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0092_more_continuous_c08_rastrigin_torus_12_maxDistance_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0092_more_continuous_c08_rastrigin_torus_12_maxDistance_r1/summary.csv,more_continuous_c08_rastrigin_torus_12_maxDistance_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,92,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c08_30/j0092 12mt-co20ilu2,c08_rastrigin,30,1000,16,4,12,torus,maxDistance,plain,20,2,12,816.4749137738877,819.7942296712333,819.7562324093317,825.3028784100702,2.6627175694056526,0.0379972619016371,0,,2,1,819.7942296712333,816.4749137738877,12,1,246,1257.763651585284,816.4749137738877,441.28873781139623,,,,1257.763651585284,816.4749137738877,441.28873781139623,20.0,1000.0,884971.6913408987,903.0323381029579,966.1953627298972,863.662637820582,830.6713871995113,816.4749137738877,988.0,68.0,172.0,252.0,540.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0093_more_continuous_c08_rastrigin_complete_12_random_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0093_more_continuous_c08_rastrigin_complete_12_random_r1/summary.csv,more_continuous_c08_rastrigin_complete_12_random_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,93,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c08_30/j0093 12rc-co20ilu2,c08_rastrigin,30,1000,16,4,12,complete,random,plain,20,2,12,825.2503470148125,826.1504484922705,825.9406325443063,828.2044833077111,0.829986748762304,0.20981594796421632,0,,9,1,826.1504484922705,825.2503470148125,12,1,246,1300.6165438902703,825.2503470148125,475.36619687545783,,,,1300.6165438902703,825.2503470148125,475.36619687545783,20.0,1000.0,879847.4742325566,897.8035451352619,940.2044387285805,848.6163883915108,828.2735104826596,825.2503470148125,996.0,64.0,116.0,236.0,360.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0094_more_continuous_c08_rastrigin_complete_12_best_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0094_more_continuous_c08_rastrigin_complete_12_best_r1/summary.csv,more_continuous_c08_rastrigin_complete_12_best_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,94,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c08_30/j0094 12bc-co20ilu2,c08_rastrigin,30,1000,16,4,12,complete,best,plain,20,2,12,825.1408486217679,825.3140094057192,825.3310598478238,825.4810053845167,0.12370478692035841,-0.017050442104618924,0,,9,1,825.3140094057192,825.1408486217679,12,1,246,1317.7317465398291,825.1408486217679,492.5908979180613,,,,1317.7317465398291,825.1408486217679,492.5908979180613,20.0,1000.0,856182.5508402564,873.6556641227106,870.4648453440851,831.5650792963759,825.9391842584794,825.1408486217679,932.0,40.0,72.0,156.0,248.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0095_more_continuous_c08_rastrigin_complete_12_worst_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0095_more_continuous_c08_rastrigin_complete_12_worst_r1/summary.csv,more_continuous_c08_rastrigin_complete_12_worst_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,95,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c08_30/j0095 12wc-co20ilu2,c08_rastrigin,30,1000,16,4,12,complete,worst,plain,20,2,12,820.4183008138606,821.0390347888984,820.8543292261202,822.0503627107247,0.48196648902306183,0.18470556277827654,1,822.050362711,1,1,821.0390347888984,820.4183008138606,12,1,246,1251.1061016729286,820.4183008138606,430.68780085906803,,,,1251.1061016729286,820.4183008138606,430.68780085906803,20.0,1000.0,872223.5760511417,890.0240571950426,934.6299629528828,836.0821717177438,823.5171089246619,820.4183008138606,992.0,64.0,152.0,252.0,356.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0096_more_continuous_c08_rastrigin_complete_12_maxDistance_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0096_more_continuous_c08_rastrigin_complete_12_maxDistance_r1/summary.csv,more_continuous_c08_rastrigin_complete_12_maxDistance_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,96,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c08_30/j0096 12mc-co20ilu2,c08_rastrigin,30,1000,16,4,12,complete,maxDistance,plain,20,2,12,825.8718472813176,826.9991676265206,826.8633924147285,828.1124501951156,0.6794035926194532,0.13577521179206542,0,,7,1,826.9991676265206,825.8718472813176,12,1,246,1276.123865787717,825.8718472813176,450.2520185063994,,,,1276.123865787717,825.8718472813176,450.2520185063994,20.0,1000.0,869347.2331443771,887.0890134126297,912.2734719859626,839.3861481142002,827.8765254690219,825.8718472813176,972.0,56.0,136.0,192.0,328.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
