experiment_key,experiment_name,problem_kind,problem,number_of_variables,number_of_eval,number_of_islands,topology,migrant_selection_strategy,migrant_acceptation_strategy,migration_interval,number_of_emigrants,run_count,repeat_values,complete_three_repeats,best_final_mean,best_final_std,best_final_min,best_final_max,mean_final_mean,mean_final_std,mean_final_min,mean_final_max,median_final_mean,median_final_std,median_final_min,median_final_max,worst_final_mean,worst_final_std,worst_final_min,worst_final_max,std_final_mean,std_final_std,std_final_min,std_final_max,global_best_end_mean,global_best_end_std,global_best_end_min,global_best_end_max,global_best_improvement_mean,global_best_improvement_std,global_best_improvement_min,global_best_improvement_max,last_step_mean,last_step_std,last_step_min,last_step_max,convergence_improvement_mean,convergence_improvement_std,convergence_improvement_min,convergence_improvement_max,auc_global_best_so_far_mean,auc_global_best_so_far_std,auc_global_best_so_far_min,auc_global_best_so_far_max,mean_global_best_so_far_mean,mean_global_best_so_far_std,mean_global_best_so_far_min,mean_global_best_so_far_max,best_at_25pct_budget_mean,best_at_25pct_budget_std,best_at_25pct_budget_min,best_at_25pct_budget_max,best_at_50pct_budget_mean,best_at_50pct_budget_std,best_at_50pct_budget_min,best_at_50pct_budget_max,best_at_75pct_budget_mean,best_at_75pct_budget_std,best_at_75pct_budget_min,best_at_75pct_budget_max,best_at_100pct_budget_mean,best_at_100pct_budget_std,best_at_100pct_budget_min,best_at_100pct_budget_max,eval_to_25pct_improvement_mean,eval_to_25pct_improvement_std,eval_to_25pct_improvement_min,eval_to_25pct_improvement_max,eval_to_50pct_improvement_mean,eval_to_50pct_improvement_std,eval_to_50pct_improvement_min,eval_to_50pct_improvement_max,eval_to_75pct_improvement_mean,eval_to_75pct_improvement_std,eval_to_75pct_improvement_min,eval_to_75pct_improvement_max,eval_to_90pct_improvement_mean,eval_to_90pct_improvement_std,eval_to_90pct_improvement_min,eval_to_90pct_improvement_max,eval_to_final_best_mean,eval_to_final_best_std,eval_to_final_best_min,eval_to_final_best_max,strategy_rank_by_eval_to_90pct_improvement_mean,ranked_factor,ranked_metric
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c11_rot_schwefel,30,1000,12,torus,best,plain,20,2,1,1,False,5129.88152492008,0,5129.88152492008,5129.88152492008,5151.92217277281,0,5151.92217277281,5151.92217277281,5150.408853506706,0,5150.408853506706,5150.408853506706,5191.080935949598,0,5191.080935949598,5191.080935949598,16.195089371754786,0,16.195089371754786,16.195089371754786,5129.88152492008,0,5129.88152492008,5129.88152492008,4775.347327033607,0,4775.347327033607,4775.347327033607,246.0,0,246.0,246.0,4775.347327033607,0,4775.347327033607,4775.347327033607,6001733.191813143,0,6001733.191813143,6001733.191813143,6124.217542666473,0,6124.217542666473,6124.217542666473,6454.907424446317,0,6454.907424446317,6454.907424446317,5441.4784198739035,0,5441.4784198739035,5441.4784198739035,5184.352444962373,0,5184.352444962373,5184.352444962373,5129.88152492008,0,5129.88152492008,5129.88152492008,128.0,0,128.0,128.0,168.0,0,168.0,168.0,288.0,0,288.0,288.0,392.0,0,392.0,392.0,992.0,0,992.0,992.0,1,best,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c11_rot_schwefel,30,1000,12,torus,random,plain,20,2,1,1,False,4936.9601432066775,0,4936.9601432066775,4936.9601432066775,4993.361630841543,0,4993.361630841543,4993.361630841543,4964.0481777150635,0,4964.0481777150635,4964.0481777150635,5178.970560372931,0,5178.970560372931,5178.970560372931,66.0358060464366,0,66.0358060464366,66.0358060464366,4936.9601432066775,0,4936.9601432066775,4936.9601432066775,5470.867048954136,0,5470.867048954136,5470.867048954136,246.0,0,246.0,246.0,5470.867048954136,0,5470.867048954136,5470.867048954136,6096374.27814163,0,6096374.27814163,6096374.27814163,6220.790079736357,0,6220.790079736357,6220.790079736357,7303.419814751197,0,7303.419814751197,7303.419814751197,5354.089831144145,0,5354.089831144145,5354.089831144145,5042.293031952444,0,5042.293031952444,5042.293031952444,4936.9601432066775,0,4936.9601432066775,4936.9601432066775,132.0,0,132.0,132.0,232.0,0,232.0,232.0,320.0,0,320.0,320.0,464.0,0,464.0,464.0,1000.0,0,1000.0,1000.0,2,random,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c11_rot_schwefel,30,1000,12,torus,maxDistance,plain,20,2,1,1,False,4313.126506620967,0,4313.126506620967,4313.126506620967,4377.157267611281,0,4377.157267611281,4377.157267611281,4370.479207359932,0,4370.479207359932,4370.479207359932,4500.939198193535,0,4500.939198193535,4500.939198193535,48.02481101714606,0,48.02481101714606,48.02481101714606,4313.126506620967,0,4313.126506620967,4313.126506620967,5527.914419011175,0,5527.914419011175,5527.914419011175,246.0,0,246.0,246.0,5527.914419011175,0,5527.914419011175,5527.914419011175,5601384.92441951,0,5601384.92441951,5601384.92441951,5715.698902468888,0,5715.698902468888,5715.698902468888,6811.2379509683615,0,6811.2379509683615,6811.2379509683615,4779.288822205466,0,4779.288822205466,4779.288822205466,4380.141275707949,0,4380.141275707949,4380.141275707949,4313.126506620967,0,4313.126506620967,4313.126506620967,144.0,0,144.0,144.0,232.0,0,232.0,232.0,428.0,0,428.0,428.0,488.0,0,488.0,488.0,1000.0,0,1000.0,1000.0,3,maxDistance,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c11_rot_schwefel,30,1000,12,torus,worst,plain,20,2,1,1,False,5143.645516326154,0,5143.645516326154,5143.645516326154,5213.073191518309,0,5213.073191518309,5213.073191518309,5201.491932380176,0,5201.491932380176,5201.491932380176,5344.427593059823,0,5344.427593059823,5344.427593059823,54.36279514370492,0,54.36279514370492,54.36279514370492,5143.645516326154,0,5143.645516326154,5143.645516326154,4765.990279402051,0,4765.990279402051,4765.990279402051,246.0,0,246.0,246.0,4765.990279402051,0,4765.990279402051,4765.990279402051,6563097.150165872,0,6563097.150165872,6563097.150165872,6697.037908332522,0,6697.037908332522,6697.037908332522,8298.815723554133,0,8298.815723554133,8298.815723554133,5885.126406534606,0,5885.126406534606,5885.126406534606,5307.7905847301645,0,5307.7905847301645,5307.7905847301645,5143.645516326154,0,5143.645516326154,5143.645516326154,200.0,0,200.0,200.0,304.0,0,304.0,304.0,464.0,0,464.0,464.0,592.0,0,592.0,592.0,976.0,0,976.0,976.0,4,worst,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c11_rot_schwefel,30,1000,12,complete,best,plain,20,2,1,1,False,4528.212696124116,0,4528.212696124116,4528.212696124116,4544.534923814978,0,4544.534923814978,4544.534923814978,4543.668551397626,0,4543.668551397626,4543.668551397626,4560.347981927027,0,4560.347981927027,4560.347981927027,10.367398010597995,0,10.367398010597995,10.367398010597995,4528.212696124116,0,4528.212696124116,4528.212696124116,5672.306974039009,0,5672.306974039009,5672.306974039009,246.0,0,246.0,246.0,5672.306974039009,0,5672.306974039009,5672.306974039009,5460880.4895989075,0,5460880.4895989075,5460880.4895989075,5572.327030202967,0,5572.327030202967,5572.327030202967,6110.563170452844,0,6110.563170452844,6110.563170452844,4785.623869158178,0,4785.623869158178,4785.623869158178,4594.63979140059,0,4594.63979140059,4594.63979140059,4528.212696124116,0,4528.212696124116,4528.212696124116,124.0,0,124.0,124.0,164.0,0,164.0,164.0,292.0,0,292.0,292.0,332.0,0,332.0,332.0,952.0,0,952.0,952.0,1,best,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c11_rot_schwefel,30,1000,12,complete,maxDistance,plain,20,2,1,1,False,4609.423483949711,0,4609.423483949711,4609.423483949711,4643.372387194335,0,4643.372387194335,4643.372387194335,4639.314947573418,0,4639.314947573418,4639.314947573418,4712.6593292389025,0,4712.6593292389025,4712.6593292389025,27.778342527267203,0,27.778342527267203,27.778342527267203,4609.423483949711,0,4609.423483949711,4609.423483949711,4730.950524421647,0,4730.950524421647,4730.950524421647,246.0,0,246.0,246.0,4730.950524421647,0,4730.950524421647,4730.950524421647,5870286.044973433,0,5870286.044973433,5870286.044973433,5990.087800993299,0,5990.087800993299,5990.087800993299,7225.86647184045,0,7225.86647184045,7225.86647184045,4947.79264311199,0,4947.79264311199,4947.79264311199,4695.132246204275,0,4695.132246204275,4695.132246204275,4609.423483949711,0,4609.423483949711,4609.423483949711,188.0,0,188.0,188.0,280.0,0,280.0,280.0,372.0,0,372.0,372.0,476.0,0,476.0,476.0,992.0,0,992.0,992.0,2,maxDistance,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c11_rot_schwefel,30,1000,12,complete,random,plain,20,2,1,1,False,4554.837954280174,0,4554.837954280174,4554.837954280174,4579.614101192878,0,4579.614101192878,4579.614101192878,4582.488447986093,0,4582.488447986093,4582.488447986093,4597.74989848019,0,4597.74989848019,4597.74989848019,13.311744664944076,0,13.311744664944076,13.311744664944076,4554.837954280174,0,4554.837954280174,4554.837954280174,5153.817375267145,0,5153.817375267145,5153.817375267145,246.0,0,246.0,246.0,5153.817375267145,0,5153.817375267145,5153.817375267145,5718868.839850756,0,5718868.839850756,5718868.839850756,5835.5804488273025,0,5835.5804488273025,5835.5804488273025,6871.670812663317,0,6871.670812663317,6871.670812663317,5131.657508108647,0,5131.657508108647,5131.657508108647,4692.964334088027,0,4692.964334088027,4692.964334088027,4554.837954280174,0,4554.837954280174,4554.837954280174,160.0,0,160.0,160.0,220.0,0,220.0,220.0,324.0,0,324.0,324.0,544.0,0,544.0,544.0,960.0,0,960.0,960.0,3,random,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c11_rot_schwefel,30,1000,12,complete,worst,plain,20,2,1,1,False,3917.9327705240503,0,3917.9327705240503,3917.9327705240503,4041.650546787353,0,4041.650546787353,4041.650546787353,4008.133302129635,0,4008.133302129635,4008.133302129635,4223.201763983623,0,4223.201763983623,4223.201763983623,105.2949193931509,0,105.2949193931509,105.2949193931509,3917.9327705240503,0,3917.9327705240503,3917.9327705240503,6159.2034121278775,0,6159.2034121278775,6159.2034121278775,246.0,0,246.0,246.0,6159.2034121278775,0,6159.2034121278775,6159.2034121278775,5598192.304774416,0,5598192.304774416,5598192.304774416,5712.4411273208325,0,5712.4411273208325,5712.4411273208325,6955.297461310129,0,6955.297461310129,6955.297461310129,5097.008908034362,0,5097.008908034362,5097.008908034362,4189.341270176417,0,4189.341270176417,4189.341270176417,3917.9327705240503,0,3917.9327705240503,3917.9327705240503,124.0,0,124.0,124.0,244.0,0,244.0,244.0,448.0,0,448.0,448.0,640.0,0,640.0,640.0,968.0,0,968.0,968.0,4,worst,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c12_katsuura,30,1000,12,ring,random,plain,20,2,1,1,False,1200.7359485472114,0,1200.7359485472114,1200.7359485472114,1201.3060868660536,0,1201.3060868660536,1201.3060868660536,1201.2417278404064,0,1201.2417278404064,1201.2417278404064,1201.8005230607139,0,1201.8005230607139,1201.8005230607139,0.3790107002168311,0,0.3790107002168311,0.3790107002168311,1200.7359485472114,0,1200.7359485472114,1200.7359485472114,5.190576698722225,0,5.190576698722225,5.190576698722225,246.0,0,246.0,246.0,5.190576698722225,0,5.190576698722225,5.190576698722225,1177585.3248338073,0,1177585.3248338073,1177585.3248338073,1201.6176784018442,0,1201.6176784018442,1201.6176784018442,1201.8745928400754,0,1201.8745928400754,1201.8745928400754,1200.950003826028,0,1200.950003826028,1200.950003826028,1200.950003826028,0,1200.950003826028,1200.950003826028,1200.7359485472114,0,1200.7359485472114,1200.7359485472114,72.0,0,72.0,72.0,172.0,0,172.0,172.0,240.0,0,240.0,240.0,312.0,0,312.0,312.0,928.0,0,928.0,928.0,1,random,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c12_katsuura,30,1000,12,ring,maxDistance,plain,20,2,1,1,False,1200.4417486959048,0,1200.4417486959048,1200.4417486959048,1201.4504446496019,0,1201.4504446496019,1201.4504446496019,1201.7791655870485,0,1201.7791655870485,1201.7791655870485,1202.349250057119,0,1202.349250057119,1202.349250057119,0.6105850932480791,0,0.6105850932480791,0.6105850932480791,1200.4417486959048,0,1200.4417486959048,1200.4417486959048,5.519314865185379,0,5.519314865185379,5.519314865185379,246.0,0,246.0,246.0,5.519314865185379,0,5.519314865185379,5.519314865185379,1177199.3247358114,0,1177199.3247358114,1177199.3247358114,1201.223800750828,0,1201.223800750828,1201.223800750828,1201.1655278681183,0,1201.1655278681183,1201.1655278681183,1200.8174250329046,0,1200.8174250329046,1200.8174250329046,1200.4596627144279,0,1200.4596627144279,1200.4596627144279,1200.4417486959048,0,1200.4417486959048,1200.4417486959048,48.0,0,48.0,48.0,80.0,0,80.0,80.0,184.0,0,184.0,184.0,440.0,0,440.0,440.0,808.0,0,808.0,808.0,2,maxDistance,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c12_katsuura,30,1000,12,ring,worst,plain,20,2,1,1,False,1201.054677601107,0,1201.054677601107,1201.054677601107,1201.6880388289464,0,1201.6880388289464,1201.6880388289464,1201.324950031877,0,1201.324950031877,1201.324950031877,1202.8897493049942,0,1202.8897493049942,1202.8897493049942,0.5474855162553196,0,0.5474855162553196,0.5474855162553196,1201.054677601107,0,1201.054677601107,1201.054677601107,4.779512874479224,0,4.779512874479224,4.779512874479224,246.0,0,246.0,246.0,4.779512874479224,0,4.779512874479224,4.779512874479224,1177953.7628824413,0,1177953.7628824413,1177953.7628824413,1201.9936355943278,0,1201.9936355943278,1201.9936355943278,1202.4268008920496,0,1202.4268008920496,1202.4268008920496,1201.3606762758589,0,1201.3606762758589,1201.3606762758589,1201.324950031877,0,1201.324950031877,1201.324950031877,1201.054677601107,0,1201.054677601107,1201.054677601107,28.0,0,28.0,28.0,96.0,0,96.0,96.0,388.0,0,388.0,388.0,496.0,0,496.0,496.0,936.0,0,936.0,936.0,3,worst,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c12_katsuura,30,1000,12,ring,best,plain,20,2,1,1,False,1201.1849224621367,0,1201.1849224621367,1201.1849224621367,1201.410158532217,0,1201.410158532217,1201.410158532217,1201.4411436212924,0,1201.4411436212924,1201.4411436212924,1201.764285932368,0,1201.764285932368,1201.764285932368,0.1524602173108306,0,0.1524602173108306,0.1524602173108306,1201.1849224621367,0,1201.1849224621367,1201.1849224621367,3.2520861991367838,0,3.2520861991367838,3.2520861991367838,246.0,0,246.0,246.0,3.2520861991367838,0,3.2520861991367838,3.2520861991367838,1177792.005067264,0,1177792.005067264,1177792.005067264,1201.828576599249,0,1201.828576599249,1201.828576599249,1201.8616820570653,0,1201.8616820570653,1201.8616820570653,1201.6191424498122,0,1201.6191424498122,1201.6191424498122,1201.2400311844292,0,1201.2400311844292,1201.2400311844292,1201.1849224621367,0,1201.1849224621367,1201.1849224621367,84.0,0,84.0,84.0,144.0,0,144.0,144.0,204.0,0,204.0,204.0,584.0,0,584.0,584.0,916.0,0,916.0,916.0,4,best,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c12_katsuura,30,1000,12,torus,maxDistance,plain,20,2,1,1,False,1201.3592208363943,0,1201.3592208363943,1201.3592208363943,1201.404239165638,0,1201.404239165638,1201.404239165638,1201.4188517119628,0,1201.4188517119628,1201.4188517119628,1201.4470451415707,0,1201.4470451415707,1201.4470451415707,0.031761838373768114,0,0.031761838373768114,0.031761838373768114,1201.3592208363943,0,1201.3592208363943,1201.3592208363943,3.304566886575458,0,3.304566886575458,3.304566886575458,246.0,0,246.0,246.0,3.304566886575458,0,3.304566886575458,3.304566886575458,1177980.1676349256,0,1177980.1676349256,1177980.1676349256,1202.020579219312,0,1202.020579219312,1202.020579219312,1202.7184027742733,0,1202.7184027742733,1202.7184027742733,1201.4470451415707,0,1201.4470451415707,1201.4470451415707,1201.3636716422795,0,1201.3636716422795,1201.3636716422795,1201.3592208363943,0,1201.3592208363943,1201.3592208363943,140.0,0,140.0,140.0,196.0,0,196.0,196.0,292.0,0,292.0,292.0,292.0,0,292.0,292.0,956.0,0,956.0,956.0,1,maxDistance,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c12_katsuura,30,1000,12,torus,best,plain,20,2,1,1,False,1200.4381751270128,0,1200.4381751270128,1200.4381751270128,1200.4759165326757,0,1200.4759165326757,1200.4759165326757,1200.4621640654677,0,1200.4621640654677,1200.4621640654677,1200.5289819642255,0,1200.5289819642255,1200.5289819642255,0.03182993192606777,0,0.03182993192606777,0.03182993192606777,1200.4381751270128,0,1200.4381751270128,1200.4381751270128,4.660174798026901,0,4.660174798026901,4.660174798026901,246.0,0,246.0,246.0,4.660174798026901,0,4.660174798026901,4.660174798026901,1177097.1962251395,0,1177097.1962251395,1177097.1962251395,1201.1195879848362,0,1201.1195879848362,1201.1195879848362,1201.125329178217,0,1201.125329178217,1201.125329178217,1200.6697932824216,0,1200.6697932824216,1200.6697932824216,1200.4508827313048,0,1200.4508827313048,1200.4508827313048,1200.4381751270128,0,1200.4381751270128,1200.4381751270128,92.0,0,92.0,92.0,124.0,0,124.0,124.0,192.0,0,192.0,192.0,324.0,0,324.0,324.0,916.0,0,916.0,916.0,2,best,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c12_katsuura,30,1000,12,torus,worst,plain,20,2,1,1,False,1200.590703872941,0,1200.590703872941,1200.590703872941,1200.956593905549,0,1200.956593905549,1200.956593905549,1200.762301840822,0,1200.762301840822,1200.762301840822,1201.9795158976556,0,1201.9795158976556,1201.9795158976556,0.38426501069764685,0,0.38426501069764685,0.38426501069764685,1200.590703872941,0,1200.590703872941,1200.590703872941,3.7101071148752,0,3.7101071148752,3.7101071148752,246.0,0,246.0,246.0,3.7101071148752,0,3.7101071148752,3.7101071148752,1177458.3890001934,0,1177458.3890001934,1177458.3890001934,1201.4881520410138,0,1201.4881520410138,1201.4881520410138,1202.2477456595198,0,1202.2477456595198,1202.2477456595198,1200.8794560364602,0,1200.8794560364602,1200.8794560364602,1200.7115000464187,0,1200.7115000464187,1200.7115000464187,1200.590703872941,0,1200.590703872941,1200.590703872941,100.0,0,100.0,100.0,248.0,0,248.0,248.0,324.0,0,324.0,324.0,396.0,0,396.0,396.0,996.0,0,996.0,996.0,3,worst,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c12_katsuura,30,1000,12,torus,random,plain,20,2,1,1,False,1200.5171617263245,0,1200.5171617263245,1200.5171617263245,1200.6576504945608,0,1200.6576504945608,1200.6576504945608,1200.5656544338979,0,1200.5656544338979,1200.5656544338979,1201.0202011547442,0,1201.0202011547442,1201.0202011547442,0.16500542811653077,0,0.16500542811653077,0.16500542811653077,1200.5171617263245,0,1200.5171617263245,1200.5171617263245,5.698797554851126,0,5.698797554851126,5.698797554851126,246.0,0,246.0,246.0,5.698797554851126,0,5.698797554851126,5.698797554851126,1177613.2871969328,0,1177613.2871969328,1177613.2871969328,1201.6462114254416,0,1201.6462114254416,1201.6462114254416,1202.609504820615,0,1202.609504820615,1202.609504820615,1201.0957325139814,0,1201.0957325139814,1201.0957325139814,1200.6729677819576,0,1200.6729677819576,1200.6729677819576,1200.5171617263245,0,1200.5171617263245,1200.5171617263245,40.0,0,40.0,40.0,180.0,0,180.0,180.0,300.0,0,300.0,300.0,504.0,0,504.0,504.0,960.0,0,960.0,960.0,4,random,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c12_katsuura,30,1000,12,complete,best,plain,20,2,1,1,False,1201.0762492207607,0,1201.0762492207607,1201.0762492207607,1201.083093859991,0,1201.083093859991,1201.083093859991,1201.0819390282527,0,1201.0819390282527,1201.0819390282527,1201.0932977476891,0,1201.0932977476891,1201.0932977476891,0.006850287052398692,0,0.006850287052398692,0.006850287052398692,1201.0762492207607,0,1201.0762492207607,1201.0762492207607,4.858604861024332,0,4.858604861024332,4.858604861024332,246.0,0,246.0,246.0,4.858604861024332,0,4.858604861024332,4.858604861024332,1177703.426559748,0,1177703.426559748,1177703.426559748,1201.7381903670896,0,1201.7381903670896,1201.7381903670896,1201.7056689899325,0,1201.7056689899325,1201.7056689899325,1201.119721313247,0,1201.119721313247,1201.119721313247,1201.087489309822,0,1201.087489309822,1201.087489309822,1201.0762492207607,0,1201.0762492207607,1201.0762492207607,72.0,0,72.0,72.0,148.0,0,148.0,148.0,184.0,0,184.0,184.0,256.0,0,256.0,256.0,900.0,0,900.0,900.0,1,best,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c12_katsuura,30,1000,12,complete,worst,plain,20,2,1,1,False,1200.9985394473158,0,1200.9985394473158,1200.9985394473158,1201.334711982351,0,1201.334711982351,1201.334711982351,1201.145401859932,0,1201.145401859932,1201.145401859932,1202.0953563037356,0,1202.0953563037356,1202.0953563037356,0.3306236043072805,0,0.3306236043072805,0.3306236043072805,1200.9985394473158,0,1200.9985394473158,1200.9985394473158,4.933196767044819,0,4.933196767044819,4.933196767044819,246.0,0,246.0,246.0,4.933196767044819,0,4.933196767044819,4.933196767044819,1177945.709804303,0,1177945.709804303,1177945.709804303,1201.9854181676562,0,1201.9854181676562,1201.9854181676562,1202.5821225640161,0,1202.5821225640161,1202.5821225640161,1201.1706465301988,0,1201.1706465301988,1201.1706465301988,1201.110673505265,0,1201.110673505265,1201.110673505265,1200.9985394473158,0,1200.9985394473158,1200.9985394473158,104.0,0,104.0,104.0,192.0,0,192.0,192.0,304.0,0,304.0,304.0,412.0,0,412.0,412.0,964.0,0,964.0,964.0,2,worst,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c12_katsuura,30,1000,12,complete,maxDistance,plain,20,2,1,1,False,1200.8375339719669,0,1200.8375339719669,1200.8375339719669,1200.850971040214,0,1200.850971040214,1200.850971040214,1200.8430133775375,0,1200.8430133775375,1200.8430133775375,1200.8928935484296,0,1200.8928935484296,1200.8928935484296,0.016493118239114167,0,0.016493118239114167,0.016493118239114167,1200.8375339719669,0,1200.8375339719669,1200.8375339719669,4.424224871287379,0,4.424224871287379,4.424224871287379,246.0,0,246.0,246.0,4.424224871287379,0,4.424224871287379,4.424224871287379,1177674.4779121068,0,1177674.4779121068,1177674.4779121068,1201.7086509307212,0,1201.7086509307212,1201.7086509307212,1202.4439387216833,0,1202.4439387216833,1202.4439387216833,1200.9387938730565,0,1200.9387938730565,1200.9387938730565,1200.8381678041562,0,1200.8381678041562,1200.8381678041562,1200.8375339719669,0,1200.8375339719669,1200.8375339719669,100.0,0,100.0,100.0,176.0,0,176.0,176.0,264.0,0,264.0,264.0,456.0,0,456.0,456.0,972.0,0,972.0,972.0,3,maxDistance,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c12_katsuura,30,1000,12,complete,random,plain,20,2,1,1,False,1201.4355411929039,0,1201.4355411929039,1201.4355411929039,1201.5769994924974,0,1201.5769994924974,1201.5769994924974,1201.5471524258128,0,1201.5471524258128,1201.5471524258128,1201.7238177457684,0,1201.7238177457684,1201.7238177457684,0.07847163742742504,0,0.07847163742742504,0.07847163742742504,1201.4355411929039,0,1201.4355411929039,1201.4355411929039,2.8123744905606145,0,2.8123744905606145,2.8123744905606145,246.0,0,246.0,246.0,2.8123744905606145,0,2.8123744905606145,2.8123744905606145,1178156.4857366546,0,1178156.4857366546,1178156.4857366546,1202.2004956496476,0,1202.2004956496476,1202.2004956496476,1202.3998753186474,0,1202.3998753186474,1202.3998753186474,1202.1492028255266,0,1202.1492028255266,1202.1492028255266,1201.7238177457684,0,1201.7238177457684,1201.7238177457684,1201.4355411929039,0,1201.4355411929039,1201.4355411929039,116.0,0,116.0,116.0,184.0,0,184.0,184.0,564.0,0,564.0,564.0,796.0,0,796.0,796.0,960.0,0,960.0,960.0,4,random,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c13_happycat,30,1000,12,ring,best,plain,20,2,1,1,False,1300.4392701198883,0,1300.4392701198883,1300.4392701198883,1301.6058640864223,0,1301.6058640864223,1301.6058640864223,1300.6414575366057,0,1300.6414575366057,1300.6414575366057,1304.727915664179,0,1304.727915664179,1304.727915664179,1.4591957962547586,0,1.4591957962547586,1.4591957962547586,1300.4392701198883,0,1300.4392701198883,1300.4392701198883,6.908635316639447,0,6.908635316639447,6.908635316639447,246.0,0,246.0,246.0,6.908635316639447,0,6.908635316639447,6.908635316639447,1275354.7081562404,0,1275354.7081562404,1275354.7081562404,1301.38235526147,0,1301.38235526147,1301.38235526147,1302.1823251699554,0,1302.1823251699554,1302.1823251699554,1300.5721511548484,0,1300.5721511548484,1300.5721511548484,1300.4509287082305,0,1300.4509287082305,1300.4509287082305,1300.4392701198883,0,1300.4392701198883,1300.4392701198883,64.0,0,64.0,64.0,124.0,0,124.0,124.0,256.0,0,256.0,256.0,308.0,0,308.0,308.0,908.0,0,908.0,908.0,1,best,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c13_happycat,30,1000,12,ring,maxDistance,plain,20,2,1,1,False,1300.410522459904,0,1300.410522459904,1300.410522459904,1301.0686985540037,0,1301.0686985540037,1301.0686985540037,1300.6187569653493,0,1300.6187569653493,1300.6187569653493,1304.2575239380685,0,1304.2575239380685,1304.2575239380685,1.1578548713173975,0,1.1578548713173975,1.1578548713173975,1300.410522459904,0,1300.410522459904,1300.410522459904,6.6236832650092765,0,6.6236832650092765,6.6236832650092765,246.0,0,246.0,246.0,6.6236832650092765,0,6.6236832650092765,6.6236832650092765,1275529.530828661,0,1275529.530828661,1275529.530828661,1301.5607457435317,0,1301.5607457435317,1301.5607457435317,1302.6963840658123,0,1302.6963840658123,1302.6963840658123,1300.7189227061406,0,1300.7189227061406,1300.7189227061406,1300.4346321412208,0,1300.4346321412208,1300.4346321412208,1300.410522459904,0,1300.410522459904,1300.410522459904,52.0,0,52.0,52.0,180.0,0,180.0,180.0,284.0,0,284.0,284.0,324.0,0,324.0,324.0,980.0,0,980.0,980.0,2,maxDistance,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c13_happycat,30,1000,12,ring,random,plain,20,2,1,1,False,1300.466977966792,0,1300.466977966792,1300.466977966792,1301.310749029111,0,1301.310749029111,1301.310749029111,1300.5851527861882,0,1300.5851527861882,1300.5851527861882,1303.5538271728074,0,1303.5538271728074,1303.5538271728074,1.1372845976598838,0,1.1372845976598838,1.1372845976598838,1300.466977966792,0,1300.466977966792,1300.466977966792,5.56913242850942,0,5.56913242850942,5.56913242850942,246.0,0,246.0,246.0,5.56913242850942,0,5.56913242850942,5.56913242850942,1275454.040286684,0,1275454.040286684,1275454.040286684,1301.483714578249,0,1301.483714578249,1301.483714578249,1302.2353548659178,0,1302.2353548659178,1302.2353548659178,1300.781082388829,0,1300.781082388829,1300.781082388829,1300.52195711519,0,1300.52195711519,1300.52195711519,1300.466977966792,0,1300.466977966792,1300.466977966792,64.0,0,64.0,64.0,200.0,0,200.0,200.0,288.0,0,288.0,288.0,332.0,0,332.0,332.0,844.0,0,844.0,844.0,3,random,eval_to_90pct_improvement_mean
