experiment_key,experiment_name,problem_kind,problem,number_of_variables,number_of_eval,number_of_islands,topology,migrant_selection_strategy,migrant_acceptation_strategy,migration_interval,number_of_emigrants,run_count,repeat_values,complete_three_repeats,best_final_mean,best_final_std,best_final_min,best_final_max,mean_final_mean,mean_final_std,mean_final_min,mean_final_max,median_final_mean,median_final_std,median_final_min,median_final_max,worst_final_mean,worst_final_std,worst_final_min,worst_final_max,std_final_mean,std_final_std,std_final_min,std_final_max,global_best_end_mean,global_best_end_std,global_best_end_min,global_best_end_max,global_best_improvement_mean,global_best_improvement_std,global_best_improvement_min,global_best_improvement_max,last_step_mean,last_step_std,last_step_min,last_step_max,convergence_improvement_mean,convergence_improvement_std,convergence_improvement_min,convergence_improvement_max,auc_global_best_so_far_mean,auc_global_best_so_far_std,auc_global_best_so_far_min,auc_global_best_so_far_max,mean_global_best_so_far_mean,mean_global_best_so_far_std,mean_global_best_so_far_min,mean_global_best_so_far_max,best_at_25pct_budget_mean,best_at_25pct_budget_std,best_at_25pct_budget_min,best_at_25pct_budget_max,best_at_50pct_budget_mean,best_at_50pct_budget_std,best_at_50pct_budget_min,best_at_50pct_budget_max,best_at_75pct_budget_mean,best_at_75pct_budget_std,best_at_75pct_budget_min,best_at_75pct_budget_max,best_at_100pct_budget_mean,best_at_100pct_budget_std,best_at_100pct_budget_min,best_at_100pct_budget_max,eval_to_25pct_improvement_mean,eval_to_25pct_improvement_std,eval_to_25pct_improvement_min,eval_to_25pct_improvement_max,eval_to_50pct_improvement_mean,eval_to_50pct_improvement_std,eval_to_50pct_improvement_min,eval_to_50pct_improvement_max,eval_to_75pct_improvement_mean,eval_to_75pct_improvement_std,eval_to_75pct_improvement_min,eval_to_75pct_improvement_max,eval_to_90pct_improvement_mean,eval_to_90pct_improvement_std,eval_to_90pct_improvement_min,eval_to_90pct_improvement_max,eval_to_final_best_mean,eval_to_final_best_std,eval_to_final_best_min,eval_to_final_best_max,strategy_rank_by_eval_to_90pct_improvement_mean,ranked_factor,ranked_metric
continous_fixed_toplogies,smoke_continous_fixed_toplogies,continuous,Sphere,12,96,12,ring,random,BEZ,12,1,1,1,False,8.483838377357692,0,8.483838377357692,8.483838377357692,20.321352503290903,0,20.321352503290903,20.321352503290903,16.743647619325394,0,16.743647619325394,16.743647619325394,47.625436438879575,0,47.625436438879575,47.625436438879575,11.89196815632384,0,11.89196815632384,11.89196815632384,8.483838377357692,0,8.483838377357692,8.483838377357692,13.583509739235495,0,13.583509739235495,13.583509739235495,22.0,0,22.0,22.0,13.583509739235495,0,13.583509739235495,13.583509739235495,1152.8184101488473,0,1152.8184101488473,1152.8184101488473,13.724028692248183,0,13.724028692248183,13.724028692248183,22.067348116593188,0,22.067348116593188,22.067348116593188,9.847091446981445,0,9.847091446981445,9.847091446981445,9.512305010534622,0,9.512305010534622,9.512305010534622,8.483838377357692,0,8.483838377357692,8.483838377357692,44.0,0,44.0,44.0,44.0,0,44.0,44.0,48.0,0,48.0,48.0,64.0,0,64.0,64.0,96.0,0,96.0,96.0,1,random,eval_to_90pct_improvement_mean
descrete_random_topologies,smoke_descrete_random_topologies,descrete,Trp5,20,96,12,rt_er_d8_s1,worst,BEZ,12,1,1,1,False,-19.0,0,-19.0,-19.0,-15.916666666666666,0,-15.916666666666666,-15.916666666666666,-16.0,0,-16.0,-16.0,-14.0,0,-14.0,-14.0,1.3819269959814167,0,1.3819269959814167,1.3819269959814167,-19.0,0,-19.0,-19.0,5.0,0,5.0,5.0,22.0,0,22.0,22.0,5.0,0,5.0,5.0,-1466.0,0,-1466.0,-1466.0,-17.452380952380953,0,-17.452380952380953,-17.452380952380953,-16.0,0,-16.0,-16.0,-18.0,0,-18.0,-18.0,-18.0,0,-18.0,-18.0,-19.0,0,-19.0,-19.0,20.0,0,20.0,20.0,40.0,0,40.0,40.0,40.0,0,40.0,40.0,80.0,0,80.0,80.0,80.0,0,80.0,80.0,1,worst,eval_to_90pct_improvement_mean
