experiment_key,experiment_name,problem_kind,problem,number_of_variables,number_of_eval,number_of_islands,topology,migrant_selection_strategy,migrant_acceptation_strategy,migration_interval,number_of_emigrants,run_count,repeat_values,complete_three_repeats,best_final_mean,best_final_std,best_final_min,best_final_max,mean_final_mean,mean_final_std,mean_final_min,mean_final_max,median_final_mean,median_final_std,median_final_min,median_final_max,worst_final_mean,worst_final_std,worst_final_min,worst_final_max,std_final_mean,std_final_std,std_final_min,std_final_max,global_best_end_mean,global_best_end_std,global_best_end_min,global_best_end_max,global_best_improvement_mean,global_best_improvement_std,global_best_improvement_min,global_best_improvement_max,last_step_mean,last_step_std,last_step_min,last_step_max,convergence_improvement_mean,convergence_improvement_std,convergence_improvement_min,convergence_improvement_max,auc_global_best_so_far_mean,auc_global_best_so_far_std,auc_global_best_so_far_min,auc_global_best_so_far_max,mean_global_best_so_far_mean,mean_global_best_so_far_std,mean_global_best_so_far_min,mean_global_best_so_far_max,best_at_25pct_budget_mean,best_at_25pct_budget_std,best_at_25pct_budget_min,best_at_25pct_budget_max,best_at_50pct_budget_mean,best_at_50pct_budget_std,best_at_50pct_budget_min,best_at_50pct_budget_max,best_at_75pct_budget_mean,best_at_75pct_budget_std,best_at_75pct_budget_min,best_at_75pct_budget_max,best_at_100pct_budget_mean,best_at_100pct_budget_std,best_at_100pct_budget_min,best_at_100pct_budget_max,eval_to_25pct_improvement_mean,eval_to_25pct_improvement_std,eval_to_25pct_improvement_min,eval_to_25pct_improvement_max,eval_to_50pct_improvement_mean,eval_to_50pct_improvement_std,eval_to_50pct_improvement_min,eval_to_50pct_improvement_max,eval_to_75pct_improvement_mean,eval_to_75pct_improvement_std,eval_to_75pct_improvement_min,eval_to_75pct_improvement_max,eval_to_90pct_improvement_mean,eval_to_90pct_improvement_std,eval_to_90pct_improvement_min,eval_to_90pct_improvement_max,eval_to_final_best_mean,eval_to_final_best_std,eval_to_final_best_min,eval_to_final_best_max,topology_rank_by_best_final_mean,ranked_factor,ranked_metric
continous_fixed_toplogies,local_continuous_fixed_topologies_v2,continuous,Sphere,30,1000,12,torus,random,BEZ,20,2,3,1;2;3,True,5.31481239108979,1.0254414440577702,3.8712437451865944,6.1565025362971815,8.901635878318904,0.5298471213874417,8.329544442454676,9.606776454036153,8.216258245899457,0.514336823776689,7.838217091698709,8.943449071840256,13.262530796663484,0.6806362899541558,12.416247189219664,14.082852258264221,2.312022322825769,0.17591188945527264,2.0701591995807496,2.4833935661305566,5.31481239108979,1.0254414440577702,3.8712437451865944,6.1565025362971815,143.40867307327701,5.735655523930446,135.64249968070408,149.3194504661836,246.0,0.0,246.0,246.0,143.40867307327701,5.735655523930446,135.64249968070408,149.3194504661836,25090.8516093844,1648.8758784465306,23475.131598774587,27354.827725880477,25.602909805494285,1.6825264065780923,23.954215917116926,27.91308951620457,30.398059375882664,2.183775916852271,28.509712630125257,33.45858002848096,14.992931648915649,1.480857324810984,12.918299280677434,16.277902889844103,9.918377863077136,0.8350039633108498,8.996655904144106,11.018511007535006,5.31481239108979,1.0254414440577702,3.8712437451865944,6.1565025362971815,53.333333333333336,3.7712361663282534,48.0,56.0,90.66666666666667,4.988876515698588,84.0,96.0,185.33333333333334,23.170862929310356,160.0,216.0,381.3333333333333,53.89702115042063,308.0,436.0,969.3333333333334,32.71425105702746,924.0,1000.0,1,torus,best_final_mean
continous_fixed_toplogies,local_continuous_fixed_topologies_v2,continuous,Sphere,30,1000,12,ring,random,BEZ,20,2,3,1;2;3,True,5.461671295871122,0.6931737302149984,4.703538772666753,6.378939228164782,8.896238471228417,0.33964859328261543,8.48967457229259,9.321040391443582,8.837081848685402,0.09514681894249089,8.765028828781503,8.971524045772885,12.632521601490199,0.7153826929190091,11.665864424467015,13.374382630082833,2.0758922449879558,0.17632082877051883,1.8312768904221384,2.2401051513057184,5.461671295871122,0.6931737302149984,4.703538772666753,6.378939228164782,133.8451720923254,7.740702585533328,123.17211589677235,141.28933354565706,246.0,0.0,246.0,246.0,133.8451720923254,7.740702585533328,123.17211589677235,141.28933354565706,23018.88145247522,2149.0226908720765,20647.228326906912,25850.5797835971,23.48865454334206,2.1928802968082417,21.06860033357848,26.37814263632357,26.87202862585064,5.395172081112937,20.224849579211423,33.439547975580055,10.409028956301324,2.1843916137783697,7.518650208303447,12.798481589862751,8.147857433886397,0.961318926395467,6.797576922374062,8.959957620066353,5.461671295871122,0.6931737302149984,4.703538772666753,6.378939228164782,60.0,8.640987597877148,52.0,72.0,88.0,11.775681155103795,72.0,100.0,186.66666666666666,21.746008573733455,156.0,204.0,362.6666666666667,55.26501806950055,288.0,420.0,949.3333333333334,51.88020388891658,876.0,988.0,2,ring,best_final_mean
continous_fixed_toplogies,local_continuous_fixed_topologies_v2,continuous,Sphere,30,1000,12,complete,random,BEZ,20,2,3,1;2;3,True,6.059359693093559,0.33762422704263145,5.622361361011107,6.444470747507337,10.086520555886612,0.6555248503282264,9.211284780870892,10.788791041523114,9.665811102343602,0.5342895738252859,8.937170168274207,10.203364981128079,16.319875107232512,2.5154996300367047,12.876119737569457,18.81442303124105,2.7516438316300933,0.6213188966775914,1.9904682310595765,3.5123823071417335,6.059359693093559,0.33762422704263145,5.622361361011107,6.444470747507337,143.04527556427502,7.787124577968,132.14566469792456,149.85810191100632,246.0,0.0,246.0,246.0,143.04527556427502,7.787124577968,132.14566469792456,149.85810191100632,28185.03737181891,484.31991504164694,27500.115714395037,28530.725049259952,28.760242216141748,0.4942039949404554,28.06134256570922,29.112984744142807,37.35231801826504,3.9850113707130315,31.768818994686406,40.80654577674671,15.326277565604798,1.2594779661366793,13.703808397939238,16.774004467346167,8.989192901799587,0.3047105361402508,8.662954007337033,9.396133808417044,6.059359693093559,0.33762422704263145,5.622361361011107,6.444470747507337,56.0,0.0,56.0,56.0,108.0,13.063945294843617,92.0,124.0,221.33333333333334,24.729649321321876,200.0,256.0,418.6666666666667,42.499673201357936,368.0,472.0,985.3333333333334,10.498677165349081,976.0,1000.0,3,complete,best_final_mean
continous_fixed_toplogies,local_continuous_fixed_topologies_v2,continuous,Sphere,30,1000,12,complete,best,BEZ,20,2,3,1;2;3,True,5.081398256464497,0.7281325314962637,4.476378237649222,6.10552350806101,8.910586351630604,0.5477492521370049,8.150190306836066,9.418816620437088,8.966478525104423,0.619856443069299,8.17932466969832,9.6941581630049,13.121898615292475,1.1758359894686055,12.198083957289297,14.78122411245349,2.2700768912788982,0.3387394810105931,1.9295925588676923,2.7321571436382115,5.081398256464497,0.7281325314962637,4.476378237649222,6.10552350806101,130.44395524815047,9.87524777523641,116.58550845545972,138.86929605435617,246.0,0.0,246.0,246.0,130.44395524815047,9.87524777523641,116.58550845545972,138.86929605435617,26326.982175270237,1702.5249872322454,24744.34694466135,28689.711987724717,26.86426752578596,1.7372703951349435,25.249333617001376,29.275216314004812,39.855089601391434,3.603317840993548,35.22033918154736,44.00690358220499,15.537187422786918,2.689385340311721,13.284415047940483,19.31742981079297,8.55370021440323,0.8643428608275462,7.355633836291408,9.362758608669932,5.081398256464497,0.7281325314962637,4.476378237649222,6.10552350806101,61.333333333333336,6.79869268479038,52.0,68.0,106.66666666666667,11.469767022723502,92.0,120.0,252.0,29.393876913398138,216.0,288.0,444.0,60.486913185140025,368.0,516.0,972.0,20.396078054371138,944.0,992.0,1,complete,best_final_mean
continous_fixed_toplogies,local_continuous_fixed_topologies_v2,continuous,Sphere,30,1000,12,ring,best,BEZ,20,2,3,1;2;3,True,5.9010936662013425,0.9904823924773639,4.550918601310582,6.899219161310474,10.023797205278218,0.3338942628671925,9.574415546380058,10.374067338945357,9.505906493228395,0.4518464769643675,8.866928850281102,9.830737315994378,14.714051228918484,1.7745806553077,12.497556073316954,16.841645005115392,2.6199574133749866,0.30918371966055297,2.31071113173653,3.0422873186292856,5.9010936662013425,0.9904823924773639,4.550918601310582,6.899219161310474,131.75349778200348,15.879083821692511,116.37088294962047,153.61340870077836,246.0,0.0,246.0,246.0,131.75349778200348,15.879083821692511,116.37088294962047,153.61340870077836,23838.366466361145,435.9957272609411,23389.676988445386,24428.971666726557,24.324863741184842,0.44489359924585814,23.867017335148354,24.92752210890465,30.43530928924657,3.1730992065825707,27.531105087654623,34.850017730549865,13.08085047756244,1.8468110831592173,11.387848947921595,15.649668324338128,9.277851180710964,0.32359889565562655,8.887996323647512,9.680346093985214,5.9010936662013425,0.9904823924773639,4.550918601310582,6.899219161310474,57.333333333333336,9.428090415820634,44.0,64.0,105.33333333333333,10.498677165349081,96.0,120.0,181.33333333333334,49.026070162267295,112.0,216.0,361.3333333333333,21.746008573733455,344.0,392.0,950.6666666666666,14.727148022916348,932.0,968.0,2,ring,best_final_mean
continous_fixed_toplogies,local_continuous_fixed_topologies_v2,continuous,Sphere,30,1000,12,torus,best,BEZ,20,2,3,1;2;3,True,6.07332487476831,1.1539407983273695,4.4649993166726,7.116936444685327,8.792449084080365,0.8285941395320385,7.6447498306243915,9.571096635145269,8.427559161168364,1.001090159348572,7.033403597406515,9.337991012006817,12.572799197531182,0.23740281907397473,12.365259533561362,12.90512014779355,1.98729991047228,0.29166993588846585,1.6624599058125997,2.369870442625005,6.07332487476831,1.1539407983273695,4.4649993166726,7.116936444685327,159.5583810344466,4.597113813490897,153.4544613908717,164.5485892561737,246.0,0.0,246.0,246.0,159.5583810344466,4.597113813490897,153.4544613908717,164.5485892561737,26050.681321368855,1315.489566537517,24227.80550887445,27284.00745149315,26.58232787894781,1.342336292385221,24.722250519259646,27.840823930095052,32.880467848503656,3.016525062199843,28.836617118683858,36.07907865673372,14.48338811487139,0.5582589653317721,13.734791605439622,15.07490068336489,8.95460422851699,1.0438704009498543,8.210957768916918,10.430846119111937,6.07332487476831,1.1539407983273695,4.4649993166726,7.116936444685327,46.666666666666664,13.199326582148887,32.0,64.0,90.66666666666667,16.438437341250605,72.0,112.0,180.0,16.97056274847714,156.0,192.0,337.3333333333333,23.626726862225798,304.0,356.0,985.3333333333334,3.7712361663282534,980.0,988.0,3,torus,best_final_mean
continous_fixed_toplogies,local_continuous_fixed_topologies_v2,continuous,Sphere,30,1000,12,torus,worst,BEZ,20,2,3,1;2;3,True,6.004774482005792,0.558946531056387,5.282529874246323,6.644112317069051,9.776166437538228,0.8056136770557727,8.76907436990468,10.741062956855096,9.479556997413718,0.510111508487788,8.759882514419221,9.882662073759533,13.70379639969706,1.3423987026933824,11.805387443492355,14.662165578592962,2.2728439238277165,0.14279955941919958,2.1663861812272662,2.474691882178658,6.004774482005792,0.558946531056387,5.282529874246323,6.644112317069051,147.23758745460998,14.322705309514834,127.0955625974798,159.16169380034947,246.0,0.0,246.0,246.0,147.23758745460998,14.322705309514834,127.0955625974798,159.16169380034947,29999.28575189007,2090.27641898777,27922.178791812643,32859.40539020109,30.611516073357215,2.132935121416093,28.492019175319022,33.5300055002052,43.91367974925184,1.366334540885127,42.60392457356313,45.798887029187355,18.37943894398943,1.9269461612467693,16.420303560583893,20.999440625413158,8.19136396674713,1.1987052396753564,6.6105572415744405,9.51198327654209,6.004774482005792,0.558946531056387,5.282529874246323,6.644112317069051,46.666666666666664,7.542472332656507,36.0,52.0,105.33333333333333,20.997354330698162,76.0,124.0,265.3333333333333,21.746008573733455,248.0,296.0,430.6666666666667,25.368396787253932,396.0,456.0,934.6666666666666,57.53453069437711,860.0,1000.0,1,torus,best_final_mean
continous_fixed_toplogies,local_continuous_fixed_topologies_v2,continuous,Sphere,30,1000,12,complete,worst,BEZ,20,2,3,1;2;3,True,6.054118561119217,0.5958676785528104,5.277556273835396,6.725773479116242,10.27484502835092,0.20468857645671862,10.00448884471324,10.499615365785486,10.129106897149317,0.7312586166188955,9.344883039526223,11.105045386182422,14.762959283579319,0.9190857278259126,13.550385591042813,15.774618357270985,2.627647546465197,0.18665491397601217,2.4795383264851716,2.8909317249289823,6.054118561119217,0.5958676785528104,5.277556273835396,6.725773479116242,154.76739470966874,10.994409354664137,143.27588847680622,169.5836780731115,246.0,0.0,246.0,246.0,154.76739470966874,10.994409354664137,143.27588847680622,169.5836780731115,27548.338532481022,665.8665761574988,26887.47097624728,28459.726698397655,28.110549522939817,0.6794556899566325,27.436194873721714,29.040537447344548,37.390111810529824,0.7624234378920726,36.58623312227941,38.41436019275696,17.41209685711906,1.4749649291129188,15.641472852752353,19.2523697430772,10.014964360385017,1.2238814832313065,8.30010316364129,11.075538096523578,6.054118561119217,0.5958676785528104,5.277556273835396,6.725773479116242,34.666666666666664,1.8856180831641267,32.0,36.0,89.33333333333333,8.219218670625303,80.0,100.0,178.66666666666666,26.195843605851334,148.0,212.0,420.0,34.56395039150859,372.0,452.0,980.0,17.281975195754296,956.0,996.0,2,complete,best_final_mean
continous_fixed_toplogies,local_continuous_fixed_topologies_v2,continuous,Sphere,30,1000,12,ring,worst,BEZ,20,2,3,1;2;3,True,6.336379901730451,0.8943922226103344,5.086908022789268,7.1314719083080655,10.180114396627346,0.20245249910904872,9.919590752192178,10.413216359893612,9.303887443082905,0.39761020374938866,9.02144487186889,9.866191210708529,17.583479105067187,0.7299490964732169,16.63534624482314,18.411129449779764,3.1236010774875145,0.17650666470381426,2.9181335822925334,3.3490916389122725,6.336379901730451,0.8943922226103344,5.086908022789268,7.1314719083080655,122.26838821222582,19.89510130381022,105.52418974762186,150.22227610559685,246.0,0.0,246.0,246.0,122.26838821222582,19.89510130381022,105.52418974762186,150.22227610559685,27565.13053297263,1074.0318051143379,26594.28958614265,29062.191935553918,28.12768421731901,1.0959508215452427,27.13703018994148,29.655297893422365,34.290671353285184,1.1517888754031018,32.780389947956444,35.57421907500986,17.315588838529735,2.3283491954241207,15.023753131073436,20.509049556588064,10.70381015021455,0.6830272777904663,9.82249211727706,11.486884538597549,6.336379901730451,0.8943922226103344,5.086908022789268,7.1314719083080655,77.33333333333333,26.599916457680003,40.0,100.0,114.66666666666667,8.219218670625303,104.0,124.0,240.0,39.73243846867024,184.0,272.0,469.3333333333333,42.62497963505542,428.0,528.0,977.3333333333334,17.987650084309387,952.0,992.0,3,ring,best_final_mean
continous_fixed_toplogies,local_continuous_fixed_topologies_v2,continuous,Sphere,30,1000,12,complete,maxDistance,BEZ,20,2,3,1;2;3,True,6.1037836425758085,0.724666485328652,5.0991618107275,6.7814898368519865,10.415775564965719,0.24202385227848588,10.09902978609939,10.686475660744227,9.970170609410786,0.04782171104805268,9.906116588180332,10.020990859355665,17.624170598545344,0.7779033175952162,16.947176987555007,18.71364017005614,2.966738988798753,0.23758683288055538,2.630773024117531,3.1387726092596466,6.1037836425758085,0.724666485328652,5.0991618107275,6.7814898368519865,147.42151477807684,9.382884603114139,134.26170879307435,155.47532924717837,246.0,0.0,246.0,246.0,147.42151477807684,9.382884603114139,134.26170879307435,155.47532924717837,27102.446038363363,3008.1170301465045,24417.233245122232,31302.564690748855,27.65555718200343,3.0695071736188826,24.915544127675748,31.941392541580466,36.9189842018114,5.9113531025011286,31.291488549995336,45.086666354013325,16.115213624702342,2.111400511527897,13.336077510132682,18.450466630921746,9.824691392528434,1.3919818887575595,7.916280721065697,11.197103494978077,6.1037836425758085,0.724666485328652,5.0991618107275,6.7814898368519865,41.333333333333336,11.469767022723502,28.0,56.0,85.33333333333333,13.59738536958076,72.0,104.0,217.33333333333334,35.82674358011841,168.0,252.0,370.6666666666667,45.29410067056808,324.0,432.0,970.6666666666666,26.398653164297773,936.0,1000.0,1,complete,best_final_mean
